,Ticker,Date,Headline
3632,NFLX,"Wed, 28 Aug 2019 14:45:06 -0400",Option Trader Makes Massive Bets On Netflix Rebound
3633,NFLX,"Wed, 28 Aug 2019 14:31:27 -0400",Here's where Netflix's theater strategy could be headed
3634,GOOG,"Wed, 28 Aug 2019 14:18:20 -0400",Ex-Uber exec charged with theft of Google trade secrets
3635,AAPL,"Wed, 28 Aug 2019 14:09:08 -0400",Apple's data shows a deepening dependence on China as Trump's tariffs loom
3636,AAPL,"Wed, 28 Aug 2019 13:59:32 -0400",Wednesday Apple Rumors: iPhone 11 Mockup Gives Look at Final Design
3637,FB,"Wed, 28 Aug 2019 13:57:54 -0400",Stock Wars: Facebook Vs. Twitter Vs. Snapchat
3638,MSFT,"Wed, 28 Aug 2019 13:40:35 -0400","Microsoft adds dark mode to Outlook on mobile, Office on web"
3639,MSFT,"Wed, 28 Aug 2019 13:30:05 -0400",Microsoft wants to bring exFAT to the Linux kernel
3640,FB,"Wed, 28 Aug 2019 13:25:00 -0400",Facebook Roundup: Regulatory Matters a Constant Headache
3641,AMZN,"Wed, 28 Aug 2019 13:23:16 -0400",Amazon’s doorbell camera company Ring touts its work with 400 police agencies as privacy advocates sound alarm
3642,AAPL,"Wed, 28 Aug 2019 13:13:12 -0400","Apple says Siri will no longer retain audio by default, one-upping Amazon and Google on privacy"
3643,AAPL,"Wed, 28 Aug 2019 12:48:29 -0400",3 Reasons to Pull the Plug on Apple Stock
3644,NFLX,"Wed, 28 Aug 2019 12:06:59 -0400",Investors Should Avoid Netflix Stock as Competition Increases
3645,AAPL,"Wed, 28 Aug 2019 12:00:38 -0400",Apple will no longer keep Siri recordings for people to listen to
3646,AAPL,"Wed, 28 Aug 2019 11:48:39 -0400",Apple to stop default practice of keeping Siri recordings
3647,FB,"Wed, 28 Aug 2019 11:41:55 -0400","US may block undersea cable backed by Google, Facebook, report says"
3648,GOOG,"Wed, 28 Aug 2019 11:41:55 -0400","US may block undersea cable backed by Google, Facebook, report says"
3649,AAPL,"Wed, 28 Aug 2019 11:38:58 -0400","Reports: Apple will no longer store Siri recordings, apologizes for ""Siri grading program"""
3650,AAPL,"Wed, 28 Aug 2019 11:25:54 -0400",Apple says to restart Siri reviews with new controls
3651,NFLX,"Wed, 28 Aug 2019 11:25:00 -0400",Streaming Content Upstarts Eating Away At Netflix’s Dominance
3652,AAPL,"Wed, 28 Aug 2019 11:10:00 -0400",Apple apologizes for listening to Siri conversations
3653,AAPL,"Wed, 28 Aug 2019 11:01:46 -0400",Apple is turning Siri audio clip review off by default and bringing it in house
3654,AMZN,"Wed, 28 Aug 2019 11:00:04 -0400",Amazon looking to purchase Vice News Tonight from HBO
3655,GOOG,"Wed, 28 Aug 2019 11:00:00 -0400",Pluralsight and Google Cloud Collaborate to Power Cloud Skill Development at Scale
3656,MSFT,"Wed, 28 Aug 2019 11:00:00 -0400",Pluralsight Expands Cloud Skills Coverage for Microsoft Azure
3657,AAPL,"Sat, 07 Sep 2019 14:57:35 -0400",What To Expect From Apple's Product Event On Tuesday
3658,FB,"Sat, 07 Sep 2019 14:55:52 -0400",Facebook Dating Vs. Match.com Vs. Tinder
3659,AAPL,"Sat, 07 Sep 2019 11:33:42 -0400",What to expect from Apple's 2019 iPhone event
3660,NFLX,"Sat, 07 Sep 2019 10:01:17 -0400",Netflix Is Still A Good Business
3661,NFLX,"Sat, 07 Sep 2019 10:00:00 -0400","Dave Chappelle's Netflix special is offending critics, but viewers don't care"
3662,AMZN,"Sat, 07 Sep 2019 09:35:00 -0400",Amazon is making a major investment in the Indian market
3663,NFLX,"Sat, 07 Sep 2019 08:18:00 -0400",Another Streaming Newcomer Undercuts Netflix
3664,AAPL,"Sat, 07 Sep 2019 07:56:00 -0400",2019 iPhones: What to expect from Apple's September event
3665,AAPL,"Sat, 07 Sep 2019 07:00:00 -0400",3 Warren Buffett Stocks to Buy in September
3666,AMZN,"Sat, 07 Sep 2019 07:00:00 -0400",3 Warren Buffett Stocks to Buy in September
3667,FB,"Sat, 07 Sep 2019 01:00:05 -0400",Facebook and Google antitrust investigations: all you need to know
3668,GOOG,"Sat, 07 Sep 2019 01:00:05 -0400",Facebook and Google antitrust investigations: all you need to know
3669,AAPL,"Fri, 06 Sep 2019 21:15:00 -0400",Apple Plans to Bring Back a Lower-Cost iPhone to Boost Sales
3670,TSLA,"Fri, 06 Sep 2019 19:41:00 -0400","Elon Musk challenged Porsche to a race on its home turf — but so far, Tesla hasn't booked the track"
3671,AMZN,"Fri, 06 Sep 2019 19:24:30 -0400","The charts show Amazon's stock is bottoming, primed for a 20% gain, Jim Cramer says"
3672,AAPL,"Fri, 06 Sep 2019 19:10:30 -0400","Final Trades: FDX, SMH, AAPL & TWTR"
3673,GOOG,"Fri, 06 Sep 2019 18:27:21 -0400","Google confirms DOJ scrutiny, preps for investigation from states"
3674,FB,"Fri, 06 Sep 2019 18:20:06 -0400",Are Facebook’s New Political Ad Rules Enough to Quiet the Furor?
3675,NFLX,"Fri, 06 Sep 2019 18:04:46 -0400",How will Netflix continue to grow once Disney+ launches?
3676,AAPL,"Fri, 06 Sep 2019 18:01:00 -0400",Apple's New York store features a rainbow cube ahead of reopening
3677,GOOG,"Fri, 06 Sep 2019 17:33:00 -0400",Alphabet confirms that DOJ is pursuing antitrust review
3678,NFLX,"Fri, 06 Sep 2019 17:05:00 -0400",Netflix Is Still a Binge Thinker
3679,AAPL,"Fri, 06 Sep 2019 16:10:05 -0400",Investor's Business Daily's STOCK MARKET TODAY (Sep 9)
3680,AAPL,"Fri, 06 Sep 2019 15:53:00 -0400","Apple could launch a new gadget that helps you find stuff you lose, top analyst says"
3681,NFLX,"Fri, 06 Sep 2019 15:42:15 -0400",The challenges facing Netflix and Disney in the streaming war
3682,MSFT,"Fri, 06 Sep 2019 15:24:23 -0400","5 Top Stock Trades for Monday: ZM, GOGO, SNAP, PINS, MSFT"
3683,TSLA,"Fri, 06 Sep 2019 15:03:41 -0400",Elon Musk trolls VW and Porsche on Twitter
3684,FB,"Fri, 06 Sep 2019 15:00:28 -0400","Mark Zuckerberg Sells Facebook Stock, But Don’t Panic Yet"
3685,GOOG,"Fri, 06 Sep 2019 14:48:00 -0400",Google files patent for using A.I. to track a baby's body and eye movements
3686,AAPL,"Fri, 06 Sep 2019 14:27:55 -0400",Friday Apple Rumors: 2019 iPhone Line May Include Ultra Wide Band Tech
3687,NVDA,"Fri, 06 Sep 2019 14:15:00 -0400",The 4th Industrial Revolution Is Upon Us: Prepare Your Portfolio
3688,NVDA,"Fri, 06 Sep 2019 14:14:00 -0400",Bumpy Growth Next Two Years For Nvidia?
3689,AAPL,"Fri, 06 Sep 2019 14:08:34 -0400",Apple rebuts scope of iPhone OS vulnerability found by Google
3690,GOOG,"Fri, 06 Sep 2019 14:08:34 -0400",Apple rebuts scope of iPhone OS vulnerability found by Google
3691,AAPL,"Fri, 06 Sep 2019 14:08:32 -0400",Why Tuesday’s Apple Event Is Even More Important Than Usual
3692,FB,"Fri, 06 Sep 2019 14:03:08 -0400",Facebook Antitrust Probe: What the Investigation Will Focus On
3693,FB,"Fri, 06 Sep 2019 14:03:04 -0400",Fed's Powell Says Facebook's Libra Could Become Systemic Quickly
3694,AAPL,"Fri, 06 Sep 2019 13:55:00 -0400",Apple fires back at Google report over iPhone security flaws
3695,GOOG,"Fri, 06 Sep 2019 13:55:00 -0400",Apple fires back at Google report over iPhone security flaws
3696,AAPL,"Fri, 06 Sep 2019 13:47:24 -0400",Apple disputes Google security researcher findings on iPhone attack
3697,GOOG,"Fri, 06 Sep 2019 13:47:24 -0400",Apple disputes Google security researcher findings on iPhone attack
3698,FB,"Fri, 06 Sep 2019 13:46:00 -0400","Facebook, Google didn't plan on being monopolies, but are now too powerful, tech investor says"
3699,GOOG,"Fri, 06 Sep 2019 13:46:00 -0400","Facebook, Google didn't plan on being monopolies, but are now too powerful, tech investor says"
3700,MSFT,"Fri, 06 Sep 2019 13:44:22 -0400","3 Artificial Intelligence Stocks to Buy: MSFT, UPS and PANW"
3701,FB,"Fri, 06 Sep 2019 13:36:53 -0400",Facebook Now In Cross-Hairs Of State Antitrust Investigations
3702,GOOG,"Fri, 06 Sep 2019 13:05:00 -0400",Google bans ads for 'unproven or experimental medical techniques' like stem cell therapy
3703,MSFT,"Fri, 06 Sep 2019 13:05:00 -0400","Studio216 pivots into mixed reality startup, raises $1.1M and looks to build off Microsoft partnership"
3704,AMZN,"Fri, 06 Sep 2019 13:00:00 -0400",Amazon Ramps Up Its Efforts to Contain Roku's Growth
3705,AAPL,"Fri, 06 Sep 2019 12:55:00 -0400",Apple's New iPhones: Hoping To Thrill With Incremental Upgrades
3706,FB,"Fri, 06 Sep 2019 12:54:40 -0400",Facebook Stock Likely to Get Boost From FB’s Imitation of SNAP
3707,AAPL,"Fri, 06 Sep 2019 12:49:00 -0400",Apple's renovated New York flagship store is a giant rainbow-colored cube
3708,AMZN,"Fri, 06 Sep 2019 12:41:03 -0400","Big Tech companies like Facebook, Amazon to face antitrust probe by U.S. state attorneys general"
3709,FB,"Fri, 06 Sep 2019 12:41:03 -0400","Big Tech companies like Facebook, Amazon to face antitrust probe by U.S. state attorneys general"
3710,AAPL,"Fri, 06 Sep 2019 12:41:03 -0400","Big Tech companies like Facebook, Amazon to face antitrust probe by U.S. state attorneys general"
3711,GOOG,"Fri, 06 Sep 2019 12:41:03 -0400","Big Tech companies like Facebook, Amazon to face antitrust probe by U.S. state attorneys general"
3712,AAPL,"Fri, 06 Sep 2019 12:34:01 -0400",Apple set to unveil new iPhone on Tuesday
3713,AAPL,"Fri, 06 Sep 2019 12:10:51 -0400",Leaked Apple documents point to Siri getting major upgrades in 2021
3714,AMZN,"Fri, 06 Sep 2019 12:02:03 -0400",U.S. Senator demands answers from Amazon Ring over its police partnerships
3715,FB,"Fri, 06 Sep 2019 11:43:26 -0400","It's very early in antitrust probes into Big Tech, says antitrust expert"
3716,GOOG,"Fri, 06 Sep 2019 11:43:26 -0400","It's very early in antitrust probes into Big Tech, says antitrust expert"
3717,AMZN,"Sat, 14 Sep 2019 14:12:16 -0400",A reckoning for the gig economy: Why Amazon and Uber are facing new scrutiny over contract workers
3718,AMZN,"Sat, 14 Sep 2019 12:25:08 -0400",Warren slams Bezos over Amazon’s decision to cut medical benefits for part-time Whole Foods workers
3719,NVDA,"Sat, 14 Sep 2019 09:30:11 -0400",Nvidia (NVDA) Up 22.3% Since Last Earnings Report: Can It Continue?
3720,AAPL,"Sat, 14 Sep 2019 09:10:52 -0400",Apple Becomes Best-Performing Dow Stock of 2019
3721,AAPL,"Sat, 14 Sep 2019 08:37:49 -0400",Here’s Why Disney CEO Quit Apple’s Board
3722,MSFT,"Sat, 14 Sep 2019 08:28:40 -0400",Microsoft: Duration Of Cloud Advantage Likely Underappreciated+-
3723,AAPL,"Sat, 14 Sep 2019 08:00:00 -0400",Is There a Bubble Forming in Streaming Video?
3724,AMZN,"Sat, 14 Sep 2019 08:00:00 -0400",Is There a Bubble Forming in Streaming Video?
3725,NFLX,"Sat, 14 Sep 2019 08:00:00 -0400",Is There a Bubble Forming in Streaming Video?
3726,MSFT,"Sat, 14 Sep 2019 08:00:00 -0400",Why Microsoft Is a Retiree’s Dream Stock
3727,TSLA,"Sat, 14 Sep 2019 07:34:00 -0400",Why More Services Are Coming to Residential Solar
3728,AAPL,"Sat, 14 Sep 2019 07:14:00 -0400",New iPhone Pricing Is the Biggest News From Apple's Event
3729,NFLX,"Sat, 14 Sep 2019 04:00:50 -0400",Netflix co-founder: 'Blockbuster laughed at us ... Now there's one left'
3730,AAPL,"Fri, 13 Sep 2019 22:57:16 -0400",Disney CEO Bob Iger departs Apple’s board with video showdown looming
3731,AAPL,"Fri, 13 Sep 2019 19:57:19 -0400",Bob Iger steps down from Apple's board as Disney becomes a competitor
3732,AAPL,"Fri, 13 Sep 2019 19:53:27 -0400",Apple has sour reaction to Goldman Sachs' analyst note
3733,AAPL,"Fri, 13 Sep 2019 19:13:59 -0400",These 3 Tech Giants Will Crash in the Next Downturn
3734,AMZN,"Fri, 13 Sep 2019 19:13:59 -0400",These 3 Tech Giants Will Crash in the Next Downturn
3735,FB,"Fri, 13 Sep 2019 19:13:59 -0400",These 3 Tech Giants Will Crash in the Next Downturn
3736,FB,"Fri, 13 Sep 2019 18:12:00 -0400",ESG Investing: Is Facebook a Responsible Investment?
3737,AAPL,"Fri, 13 Sep 2019 18:02:00 -0400",Disney CEO Iger departs Apple board ahead of Apple TV Plus launch
3738,AAPL,"Fri, 13 Sep 2019 17:54:31 -0400",Disney CEO Bob Iger Resigns From Apple’s Board As Streaming Rivalry Takes Hold
3739,AAPL,"Fri, 13 Sep 2019 17:54:20 -0400",Apple down today after Goldman Sachs cuts price target
3740,AAPL,"Fri, 13 Sep 2019 17:50:45 -0400",Disney CEO Bob Iger steps down from Apple's Board of Directors
3741,AAPL,"Fri, 13 Sep 2019 17:45:33 -0400",Disney CEO Iger resigns from Apple board
3742,AAPL,"Fri, 13 Sep 2019 17:36:08 -0400",Disney CEO Bob Iger resigns from Apple’s Board of Directors
3743,AAPL,"Fri, 13 Sep 2019 17:30:00 -0400",Apple Leads Smartwatch Market in Second Quarter
3744,AAPL,"Fri, 13 Sep 2019 17:27:14 -0400",Disney CEO Bob Iger resigns from Apple board
3745,TSLA,"Fri, 13 Sep 2019 16:45:00 -0400",Elon Musk is not the problem at Tesla — blame the people around him
3746,TSLA,"Fri, 13 Sep 2019 16:22:55 -0400",Tesla Looks Unstoppable
3747,AAPL,"Fri, 13 Sep 2019 15:39:51 -0400",Apple - Ugly Duckling
3748,AAPL,"Fri, 13 Sep 2019 15:31:00 -0400",Apple's Next Generation Products Leaves Shares Unchanged
3749,AMZN,"Fri, 13 Sep 2019 15:15:53 -0400",US Lawmakers Demand Amazon Cut Last-Mile Contractor Ties
3750,AAPL,"Fri, 13 Sep 2019 15:12:48 -0400",Apple counters Goldman call on 'negative impact' of Apple TV+ trial
3751,NFLX,"Fri, 13 Sep 2019 14:45:55 -0400","Don’t Worry, Netflix Stock Will Survive"
3752,AMZN,"Fri, 13 Sep 2019 14:42:56 -0400",Amazon tests a one-tap review system for product feedback
3753,AAPL,"Fri, 13 Sep 2019 14:42:00 -0400","Netflix vs Apple: Here's which stock would have made you richer if you invested $1,000 10 years ago"
3754,NFLX,"Fri, 13 Sep 2019 14:42:00 -0400","Netflix vs Apple: Here's which stock would have made you richer if you invested $1,000 10 years ago"
3755,AAPL,"Fri, 13 Sep 2019 14:35:27 -0400",Apple: Don't expect Apple TV+ to have material impact on finances
3756,AAPL,"Fri, 13 Sep 2019 14:20:00 -0400",Apple TV+ Promotion Accounting Could Weigh on Apple Shares
3757,AAPL,"Fri, 13 Sep 2019 14:08:00 -0400","Apple disputes negative Goldman call hitting the stock, says TV+ will not have 'material impact'"
3758,AAPL,"Fri, 13 Sep 2019 14:03:32 -0400",Goldman predicts 26% downside for Apple
3759,AAPL,"Fri, 13 Sep 2019 13:56:44 -0400",Friday Apple Rumors: iPhone 11 May Include Bilateral Charging Hardware
3760,AAPL,"Fri, 13 Sep 2019 13:24:29 -0400",Apple's September 2019 Event: The Overlooked Innovation
3761,AMZN,"Fri, 13 Sep 2019 13:15:00 -0400",Could Amazon's One-Day Delivery Guarantee Actually Be a Big Risk?
3762,AMZN,"Fri, 13 Sep 2019 12:49:41 -0400",Senators scrutinize Amazon Delivery Service Partners program after reports of accidents and labor law violations
3763,AAPL,"Fri, 13 Sep 2019 11:52:37 -0400",Jim Stewart: Apple TV+ has a huge advantage with device purchases
3764,FB,"Fri, 13 Sep 2019 11:46:09 -0400",Facebook Stock Will Trend Higher as FB’s Advertising Revenue Grows
3765,AAPL,"Fri, 13 Sep 2019 11:44:23 -0400",Goldman Sachs cuts Apple price target from $187 to $165
3766,AMZN,"Fri, 13 Sep 2019 11:42:55 -0400",New Highs for AMZN Stock Will Come After Growth Challenges End
3767,AMZN,"Fri, 13 Sep 2019 11:35:03 -0400","Indian's top trader body seeks ban on Amazon, Flipkart's festive season sale"
3768,TSLA,"Fri, 13 Sep 2019 11:22:13 -0400",Tesla's Million Mile Battery
3769,AAPL,"Fri, 13 Sep 2019 11:05:38 -0400","Google, Facebook, Amazon and Apple told to turn over internal documents"
3770,AMZN,"Fri, 13 Sep 2019 11:05:38 -0400","Google, Facebook, Amazon and Apple told to turn over internal documents"
3771,FB,"Fri, 13 Sep 2019 11:05:38 -0400","Google, Facebook, Amazon and Apple told to turn over internal documents"
3772,GOOG,"Fri, 13 Sep 2019 11:05:38 -0400","Google, Facebook, Amazon and Apple told to turn over internal documents"
3773,AAPL,"Fri, 13 Sep 2019 10:43:42 -0400",Apple TV+ Free Trials To Drag On Earnings; Stock Gets Price-Target Cut
3774,FB,"Fri, 13 Sep 2019 10:29:00 -0400",Facebook's (FB) Focus on Local News to Aid Market Share
3775,FB,"Sat, 21 Sep 2019 19:19:48 -0400","Facebook has acquired Servicefriend, which builds ‘hybrid’ chatbots, for Calibra customer service"
3776,MSFT,"Sat, 21 Sep 2019 14:10:00 -0400",2 Stocks You Can Keep Forever: MSFT & WMT
3777,TSLA,"Sat, 21 Sep 2019 13:57:31 -0400","Tesla board will have to defend Elon Musk's massive compensation package, judge says"
3778,MSFT,"Sat, 21 Sep 2019 10:45:00 -0400",Better Buy:  Microsoft vs. Oracle
3779,FB,"Sat, 21 Sep 2019 10:10:00 -0400",4 of the Highest-Growth Stocks in the Market Today
3780,TSLA,"Sat, 21 Sep 2019 10:10:00 -0400",4 of the Highest-Growth Stocks in the Market Today
3781,FB,"Sat, 21 Sep 2019 09:51:00 -0400",Zuckerberg's visit to DC tells lawmakers that Facebook is finally taking them seriously
3782,AMZN,"Sat, 21 Sep 2019 09:30:00 -0400",New hires at Amazon PillPack do 'empathy training' by sorting pills while wearing bulky gloves
3783,TSLA,"Sat, 21 Sep 2019 08:30:00 -0400",Why Corporate America Loves Energy Storage
3784,AAPL,"Sat, 21 Sep 2019 08:24:05 -0400",Apple Soars to Become Best Dow Stock of the Year as iPhone 11 Is Released
3785,AAPL,"Fri, 20 Sep 2019 20:18:23 -0400",Tim Cook reopens Apple 5th Avenue store in time for iPhone 11 Launch
3786,AMZN,"Fri, 20 Sep 2019 20:00:00 -0400","Why Amazon Is Launching the ""Climate Pledge"""
3787,AAPL,"Fri, 20 Sep 2019 19:46:46 -0400",U.S. trade regulators approve some Apple tariff exemptions amid broader reprieve
3788,TSLA,"Fri, 20 Sep 2019 19:46:01 -0400",Delaware judge says Tesla board must face trial over Musk's mega-pay package
3789,TSLA,"Fri, 20 Sep 2019 19:34:00 -0400","Tesla board must face trial over Musk's mega-pay package, Delaware judge says"
3790,AAPL,"Fri, 20 Sep 2019 19:10:41 -0400",Apple Fifth Avenue officially reopens
3791,AAPL,"Fri, 20 Sep 2019 18:55:00 -0400",This Might Be the Best Move Apple Could Make to Revive iPhone Sales
3792,AAPL,"Fri, 20 Sep 2019 18:30:06 -0400",Streaming Wars: 5 trades
3793,AAPL,"Fri, 20 Sep 2019 18:28:09 -0400","iPhone 11 Demand Will Surprise the Street, Analyst Ives Says"
3794,AAPL,"Fri, 20 Sep 2019 18:23:57 -0400",Apple store reopens in NYC on 5th Avenue for iPhone 11 launch
3795,AAPL,"Fri, 20 Sep 2019 18:14:47 -0400",U.S. trade regulators approve some Apple tariff exemption requests
3796,AAPL,"Fri, 20 Sep 2019 18:14:10 -0400",The Focus On Apple's September Keynote Resulted In Investors Missing Another Important Development
3797,AMZN,"Fri, 20 Sep 2019 18:12:29 -0400",Thousands of tech workers fighting for climate action descend on Amazon HQ
3798,FB,"Fri, 20 Sep 2019 17:05:16 -0400","Kara Swisher on Zuckerberg's meeting with Pres. Trump, Ellison's Uber slam"
3799,FB,"Fri, 20 Sep 2019 16:57:38 -0400",Few U.S. lawmakers hit 'like' button after Facebook CEO visits Capitol Hill
3800,AAPL,"Fri, 20 Sep 2019 16:46:53 -0400",Friday Apple Rumors: iPhone 11 Pro Max Contains Bilateral Charging Components
3801,NFLX,"Fri, 20 Sep 2019 16:39:00 -0400","Why Netflix, Roku, and PG&E Slumped Today"
3802,FB,"Fri, 20 Sep 2019 16:18:01 -0400",Facebook suspends thousands of apps over privacy issues
3803,FB,"Fri, 20 Sep 2019 15:56:16 -0400",Facebook fundraising tools have raised more than $2 billion
3804,AMZN,"Fri, 20 Sep 2019 15:31:23 -0400","3 Top Stock Trades for Monday: ROKU, AMZN, S&P 500"
3805,GOOG,"Fri, 20 Sep 2019 15:12:36 -0400",Google reportedly attains 'quantum supremacy'
3806,AMZN,"Fri, 20 Sep 2019 15:01:25 -0400","Amazon Prime adds free mobile game content to its perks, starting with PUBG Mobile"
3807,FB,"Fri, 20 Sep 2019 14:48:00 -0400",Facebook has suspended tens of thousands of apps after Cambridge Analytica investigation
3808,AMZN,"Fri, 20 Sep 2019 14:41:21 -0400",Amazon pledges 100 percent renewable energy by 2030
3809,AAPL,"Fri, 20 Sep 2019 14:39:00 -0400",Apple Reopens Flagship Store Just in Time for New Line of iPhones
3810,NFLX,"Fri, 20 Sep 2019 14:16:23 -0400",Large Option Trader Aggressively Dumping Netflix Calls
3811,FB,"Fri, 20 Sep 2019 14:11:08 -0400",Facebook has suspended ‘tens of thousands’ of apps suspected of hoarding data
3812,NFLX,"Fri, 20 Sep 2019 14:02:45 -0400",Netflix Shares Are Showing The Impact Of The Streaming Wars But Much More Downside Lies Ahead
3813,FB,"Fri, 20 Sep 2019 14:01:00 -0400",Facebook suspends tens of thousands of apps following Cambridge Analytica scandal
3814,FB,"Fri, 20 Sep 2019 13:53:03 -0400",Facebook suspends tens of thousands of apps in response to Cambridge Analytica row
3815,NFLX,"Fri, 20 Sep 2019 13:37:00 -0400","Stock Market News Today: Sept. 20, 2019"
3816,FB,"Fri, 20 Sep 2019 13:36:30 -0400",Facebook's Zuckerberg pledges cooperation with U.S. antitrust probe: congressman
3817,NFLX,"Fri, 20 Sep 2019 13:32:35 -0400",Netflix Stock Falls After CEO Nods To “Whole New World” Of Streaming Competition
3818,AAPL,"Fri, 20 Sep 2019 13:18:00 -0400",The Q3 2019 Earnings Season Gets Underway
3819,AMZN,"Fri, 20 Sep 2019 13:12:14 -0400",What to look for on Amazon when buying 3rd party items
3820,AAPL,"Fri, 20 Sep 2019 13:01:00 -0400",How Might iPhone Revenue Fare in Q4?
3821,FB,"Fri, 20 Sep 2019 13:00:06 -0400",Facebook Says It Has Suspended ‘Tens of Thousands’ of Apps
3822,FB,"Fri, 20 Sep 2019 12:58:25 -0400",Facebook's Zuckerberg pledges cooperation with antitrust probe: Cicilline
3823,NFLX,"Fri, 20 Sep 2019 12:45:00 -0400",Why Netflix Stock Was Slammed Friday
3824,AAPL,"Fri, 20 Sep 2019 12:43:36 -0400","Apple's growth will come from wearables, services, says Milunovich"
3825,FB,"Fri, 20 Sep 2019 12:30:03 -0400",Facebook CEO Mark Zuckerberg meets with President Trump and other lawmakers
3826,FB,"Sat, 28 Sep 2019 16:24:00 -0400","Facebook will have to give UK police access to encrypted messages, report says"
3827,TSLA,"Sat, 28 Sep 2019 15:29:56 -0400","Tesla violated labor laws with Elon Musk tweet, judge rules"
3828,AMZN,"Sat, 28 Sep 2019 13:32:02 -0400",Amazon expands Alexa’s horizons while attempting to alleviate consumer privacy concerns
3829,AMZN,"Sat, 28 Sep 2019 12:08:00 -0400",Amazon's Alexa Is a Multibillion-Dollar Business
3830,NVDA,"Sat, 28 Sep 2019 11:02:00 -0400",Here's Why NVIDIA Can Sideswipe Alphabet in Autonomous Cars
3831,AAPL,"Sat, 28 Sep 2019 11:00:00 -0400","Apple's big iPhone update brings a lot of changes to CarPlay, here's a look at what's new"
3832,AMZN,"Sat, 28 Sep 2019 09:10:00 -0400",Amazon Could Be Your Healthcare Provider Sooner Than You Think
3833,TSLA,"Sat, 28 Sep 2019 09:08:00 -0400","Tesla's Musk says solar panels on cars make little sense, but that's not stopping Toyota, Hyundai"
3834,AMZN,"Sat, 28 Sep 2019 09:00:00 -0400","As Amazon floods the market with Alexa devices, the business model is getting fresh scrutiny"
3835,MSFT,"Sat, 28 Sep 2019 08:41:02 -0400","Stocks To Watch: Spotlight On Microsoft, Tesla And Xilinx"
3836,TSLA,"Sat, 28 Sep 2019 08:41:02 -0400","Stocks To Watch: Spotlight On Microsoft, Tesla And Xilinx"
3837,GOOG,"Sat, 28 Sep 2019 08:32:00 -0400",Google Investors Should Beg For A Breakup. Here's Why.
3838,AMZN,"Sat, 28 Sep 2019 08:15:00 -0400",Better Buy: Amazon vs. Google
3839,GOOG,"Sat, 28 Sep 2019 08:15:00 -0400",Better Buy: Amazon vs. Google
3840,TSLA,"Fri, 27 Sep 2019 21:23:53 -0400","Tesla, Elon Musk violated labor laws, judge rules"
3841,TSLA,"Fri, 27 Sep 2019 20:05:55 -0400",U.S. labor judge rules that Tesla broke labor law
3842,AAPL,"Fri, 27 Sep 2019 20:00:00 -0400",Apple Has the Hottest Brand in Hearables
3843,TSLA,"Fri, 27 Sep 2019 19:48:54 -0400",New Tesla upgrades include karaoke and Netflix but may be a tough sell
3844,TSLA,"Fri, 27 Sep 2019 19:05:00 -0400","Tesla violated labor laws by blocking union organizing, judge rules"
3845,AMZN,"Fri, 27 Sep 2019 18:54:12 -0400","'Amazon is taken advantage,' by not paying taxes: Steyer"
3846,TSLA,"Fri, 27 Sep 2019 18:21:05 -0400","Tesla unfairly fought union organizing and must reimburse employees, judge finds"
3847,NFLX,"Fri, 27 Sep 2019 17:58:14 -0400",Netflix has forgotten more about product and tech than new services have built: Pro
3848,TSLA,"Fri, 27 Sep 2019 17:45:15 -0400",Tesla (TSLA) Stock Moves -0.18%: What You Should Know
3849,TSLA,"Fri, 27 Sep 2019 17:27:00 -0400","Tesla Has a Shot at 100,000 Vehicles This Quarter"
3850,NFLX,"Fri, 27 Sep 2019 16:16:00 -0400",Buy Netflix (NFLX) Stock Down 30% from Highs Heading into Q3 Earnings?
3851,GOOG,"Fri, 27 Sep 2019 15:46:45 -0400",How Google Plans To Beat Apple in Video Games
3852,NFLX,"Fri, 27 Sep 2019 15:44:00 -0400",Better Buy:  iQiyi vs. Netflix
3853,AAPL,"Fri, 27 Sep 2019 15:40:00 -0400","There's a new jailbreak for millions of iPhones, and Apple can't patch it"
3854,FB,"Fri, 27 Sep 2019 14:48:00 -0400",Facebook says employee death was suicide
3855,GOOG,"Fri, 27 Sep 2019 14:45:00 -0400",Waymo valuation cut 40% by Morgan Stanley amid challenges in self-driving car market
3856,NVDA,"Fri, 27 Sep 2019 14:44:46 -0400",Investors Should Be Cautious and Bullish About Nvidia Stock
3857,NFLX,"Fri, 27 Sep 2019 14:32:31 -0400",Netflix Analyst Eyes Complications Of A 'Hit-Driven Business'
3858,TSLA,"Fri, 27 Sep 2019 13:51:36 -0400",Tesla Analyst: September Rally In Deliveries Could Help Automaker Meet Street Expectations
3859,AAPL,"Fri, 27 Sep 2019 13:46:00 -0400",Apple made a big change to the Apple Watch 5 battery
3860,AAPL,"Fri, 27 Sep 2019 13:45:00 -0400",Apple Wants to Go to the Movies
3861,AAPL,"Fri, 27 Sep 2019 13:35:00 -0400",Apple just released an iPhone update that fixes a security flaw with downloadable keyboards
3862,TSLA,"Fri, 27 Sep 2019 13:20:06 -0400",Tesla’s Production Increase Could Boost TSLA Stock
3863,AMZN,"Fri, 27 Sep 2019 13:19:17 -0400",Bezos blasted for saying Amazon writing its own facial recognition laws
3864,AMZN,"Fri, 27 Sep 2019 13:11:16 -0400","Amazon price target raised to $2,300 at Wells Fargo"
3865,AMZN,"Fri, 27 Sep 2019 12:44:52 -0400",Amazon Stock Is as Cheap as Apple Stock
