,Ticker,Date,Headline,Sentiment
4085,GOOG,"Thu, 07 Nov 2019 21:05:09 -0500",BNEF Brief: Big Tech's Clean Energy Appetite,0
4086,FB,"Thu, 07 Nov 2019 20:23:31 -0500","WhatsApp adds shopping catalog feature, courting e-commerce",1
4087,TSLA,"Thu, 07 Nov 2019 19:39:51 -0500",New York devalues Tesla's Buffalo Gigafactory 2 by nearly $1 billion,-1
4088,GOOG,"Thu, 07 Nov 2019 19:04:19 -0500",Google and YouTube have also been swept up in Big Tech's political ad controversy,-1
4089,NFLX,"Thu, 07 Nov 2019 18:36:01 -0500",Disney earnings: 6 trades,0
4090,AMZN,"Thu, 07 Nov 2019 18:15:00 -0500",Suspended Amazon sellers are being stifled by an email glitch as holidays loom,-1
4091,MSFT,"Thu, 07 Nov 2019 16:52:30 -0500",How Microsoft is trying to become more innovative,1
4092,FB,"Thu, 07 Nov 2019 16:47:27 -0500",Legislators from ten parliaments put the squeeze on Facebook,-1
4093,AAPL,"Thu, 07 Nov 2019 16:24:57 -0500",The iPhone 12 might look like this,0
4094,MSFT,"Thu, 07 Nov 2019 15:57:02 -0500","For faster quantum computing, Microsoft builds a better qubit",1
4095,FB,"Thu, 07 Nov 2019 15:20:51 -0500",Libra’s critics are missing the forest for the trees,0
4096,AAPL,"Thu, 07 Nov 2019 15:18:00 -0500",Here are the 10 companies with the most cash on hand,1
4097,AMZN,"Thu, 07 Nov 2019 15:18:00 -0500",Here are the 10 companies with the most cash on hand,1
4098,FB,"Thu, 07 Nov 2019 15:18:00 -0500",Here are the 10 companies with the most cash on hand,1
4099,GOOG,"Thu, 07 Nov 2019 15:18:00 -0500",Here are the 10 companies with the most cash on hand,1
4100,MSFT,"Thu, 07 Nov 2019 15:18:00 -0500",Here are the 10 companies with the most cash on hand,1
4101,MSFT,"Thu, 07 Nov 2019 14:43:56 -0500",Microsoft President Brad Smith on 'Bloomberg Studio 1.0',1
4102,MSFT,"Thu, 07 Nov 2019 13:51:00 -0500","Pay Attention to Hard to Borrow Rates, Even in Options Trades",0
4103,FB,"Thu, 07 Nov 2019 13:46:15 -0500",Facebook: we would let Tories run 'doctored' Starmer video as ad,0
4104,NFLX,"Thu, 07 Nov 2019 13:29:56 -0500",Noted Short-Seller Citron Research Turns Positive On Netflix Stock,1
4105,AAPL,"Thu, 07 Nov 2019 13:25:08 -0500",Disney and Apple Enter Streaming Wars with New Subscription Services,1
4106,GOOG,"Thu, 07 Nov 2019 13:19:29 -0500","Final Trades: FedEx, Alibaba, Alphabet & more",1
4107,GOOG,"Thu, 07 Nov 2019 13:14:59 -0500",EU's Vestager says Google's antitrust proposal not helping shopping rivals,1
4108,FB,"Thu, 07 Nov 2019 13:01:25 -0500",NYT's Farhad Manjoo: Lack of clarity makes it hard to ban political ads,0
4109,GOOG,"Thu, 07 Nov 2019 13:01:25 -0500",NYT's Farhad Manjoo: Lack of clarity makes it hard to ban political ads,0
4110,AMZN,"Thu, 07 Nov 2019 12:57:12 -0500",Cloud Prime: One-on-One with AWS CEO Andy Jassy,0
4111,AAPL,"Thu, 07 Nov 2019 12:53:37 -0500",Why this Apple executive says the US needs a new energy system,1
4112,TSLA,"Thu, 07 Nov 2019 12:45:11 -0500","3 Reasons Why Tesla Will Hit $6,000, According To Ark Invest's Catherine Wood",1
4113,NFLX,"Thu, 07 Nov 2019 12:32:43 -0500",Netflix hopes to fend off streaming threat from Disney and Apple,1
4114,AAPL,"Thu, 07 Nov 2019 12:25:44 -0500","Apple redesigns its privacy pages, thumbing its nose at Facebook and Google",1
4115,NVDA,"Thu, 07 Nov 2019 12:04:37 -0500","Analyst Warns Of Timing Issue With Nvidia's Datacenter Launch, But Remains Bullish",1
4116,FB,"Thu, 07 Nov 2019 12:00:39 -0500","Antitrust Laws Favor Facebook for Now, Says Michael Pachter of Wedbush",1
4117,AMZN,"Thu, 07 Nov 2019 11:56:16 -0500",The Holidays Are Coming — Here Are 4 Things to Expect From AMZN Stock,1
4118,GOOG,"Thu, 07 Nov 2019 11:46:15 -0500",Why Alphabet's investigating executives over inappropriate relationships,-1
4119,FB,"Thu, 07 Nov 2019 11:44:00 -0500",WhatsApp messages urge Hindus to vote against Labour,0
4120,TSLA,"Thu, 07 Nov 2019 11:05:25 -0500",Your next NYC taxi could soon be a Tesla,1
4121,FB,"Thu, 07 Nov 2019 11:00:58 -0500","WhatsApp’s latest feature, Catalogs, caters to small businesses skipping the web for mobile",1
4122,AMZN,"Thu, 07 Nov 2019 10:57:31 -0500",AWS announces new savings plans to reduce complexity of reserved instances,1
4123,NFLX,"Thu, 07 Nov 2019 10:40:28 -0500",Ditching Netflix In Favor Of Disney Plus Is The New Streaming Question,0
4124,NVDA,"Thu, 07 Nov 2019 10:30:30 -0500",Analysts Estimate Nvidia (NVDA) to Report a Decline in Earnings: What to Look Out for,-1
4125,FB,"Thu, 07 Nov 2019 10:26:08 -0500","The 2020 Election Is a Huge Test for Us, Says Facebook COO Sandberg",0
4126,FB,"Thu, 07 Nov 2019 10:17:15 -0500",Google and Facebook 'considering ban on micro-targeted political ads',-1
4127,TSLA,"Thu, 07 Nov 2019 10:01:59 -0500",Must Be Expensive? Very. Musk Says Tesla Truck Will Get Reveal To Coincide With ‘Blade Runner’ Date,0
4128,AMZN,"Thu, 07 Nov 2019 10:01:00 -0500","Ring doorbells had vulnerability leaking Wi-Fi login info, researchers found",-1
4129,AAPL,"Thu, 07 Nov 2019 10:00:00 -0500",Apple Could Help Goldman Sachs Grab a Piece of This $18.5 Billion Market,1
4130,AAPL,"Thu, 07 Nov 2019 09:56:00 -0500","EU urged to investigate Apple Pay on competition concerns, Vestager says",-1
4131,AMZN,"Thu, 07 Nov 2019 09:45:48 -0500",Amazon Stock Is Worth Buying On a Pullback,1
4132,AMZN,"Thu, 07 Nov 2019 09:43:41 -0500",Amazon Ring doorbells exposed home Wi-Fi passwords to hackers,-1
4133,NFLX,"Thu, 07 Nov 2019 09:41:18 -0500","Investors will focus on streaming service subscription numbers, analyst says",1
4134,GOOG,"Thu, 07 Nov 2019 09:36:00 -0500",Alphabet's board investigates executives over inappropriate relationships,-1
4135,FB,"Thu, 07 Nov 2019 09:35:21 -0500",Facebook mulls changes to how it handles political ads,0
4136,AAPL,"Thu, 07 Nov 2019 09:27:21 -0500",Eu's Vestager says has received many concerns regarding Apple Pay,-1
4137,NVDA,"Thu, 07 Nov 2019 09:08:37 -0500",Why Nvidia Stock Deserves to Trade Above $200,1
4138,AMZN,"Thu, 07 Nov 2019 09:05:18 -0500",Amazon To Build Second Robotics Development Facility In Massachusetts,1
4139,MSFT,"Thu, 07 Nov 2019 09:00:09 -0500",Microsoft HoloLens 2 is now available: This is what its AR does,0
4140,GOOG,"Thu, 14 Nov 2019 22:25:18 -0500",Google’s invasion into health records more proof that Silicon Valley rules the world,-1
4141,AMZN,"Thu, 14 Nov 2019 21:18:29 -0500",Amazon appeals $10B Pentagon contract won by Microsoft,-1
4142,NVDA,"Thu, 14 Nov 2019 21:12:05 -0500",NVIDIA Corp (NVDA) CEO Jensen Huang on Q3 2020 Results - Earnings Call Transcript,0
4143,AMZN,"Thu, 14 Nov 2019 19:55:02 -0500",Amazon will protest the Pentagon's decision to award a $10 billion cloud contract to Microsoft,-1
4144,MSFT,"Thu, 14 Nov 2019 19:55:02 -0500",Amazon will protest the Pentagon's decision to award a $10 billion cloud contract to Microsoft,-1
4145,AMZN,"Thu, 14 Nov 2019 19:31:45 -0500",AWS confirms reports it will challenge JEDI contract award to Microsoft,-1
4146,FB,"Thu, 14 Nov 2019 19:10:57 -0500",Facebook signed a lease for 30 floors of office space in New York's Hudson Yards,0
4147,NVDA,"Thu, 14 Nov 2019 19:10:36 -0500",Chipmakers report: 4 trades,1
4148,AMZN,"Thu, 14 Nov 2019 18:54:55 -0500",Amazon Protesting Pentagon’s $10 Billion JEDI Contract,-1
4149,AAPL,"Thu, 14 Nov 2019 18:48:19 -0500",Apple hires Trump donor as lobbyist in hopes of avoiding tariffs: report,1
4150,AMZN,"Thu, 14 Nov 2019 18:43:47 -0500",Return Of The JEDI: Amazon To Protest $10B Pentagon Contract Awarded To Microsoft,-1
4151,AMZN,"Thu, 14 Nov 2019 18:36:59 -0500",Protestors aim to ‘block Amazon’s bid on Biden’ as executive hosts Seattle fundraiser for the candidate,-1
4152,MSFT,"Thu, 14 Nov 2019 18:33:59 -0500",Microsoft announces its xCloud streaming service and a truckload of new games are coming in 2020,1
4153,TSLA,"Thu, 14 Nov 2019 18:27:57 -0500",Consumer Reports recommends Tesla,1
4154,AAPL,"Thu, 14 Nov 2019 18:18:00 -0500",Intro To The 4th Revolution,0
4155,AAPL,"Thu, 14 Nov 2019 18:13:14 -0500",Apple Mulls Bundling Digital Subscriptions to Woo Subscribers,1
4156,NVDA,"Thu, 14 Nov 2019 18:07:36 -0500",Nvidia follows Intel to predict strong growth in data center business,1
4157,AAPL,"Thu, 14 Nov 2019 18:03:02 -0500",Berkshire Hathaway reports latest quarterly holdings,0
4158,AMZN,"Thu, 14 Nov 2019 18:02:08 -0500",Amazon challenges Pentagon's $10 billion cloud computing contract,-1
4159,GOOG,"Thu, 14 Nov 2019 17:57:12 -0500",There's more trouble ahead for Google as it faces bigger antitrust probe,-1
4160,AAPL,"Thu, 14 Nov 2019 17:54:08 -0500",Carter Worth breaks down why it's time to sell Apple,-1
4161,AMZN,"Thu, 14 Nov 2019 17:50:04 -0500",Amazon will challenge Pentagon’s award of $10B JEDI cloud contract to rival Microsoft,0
4162,MSFT,"Thu, 14 Nov 2019 17:50:04 -0500",Amazon will challenge Pentagon’s award of $10B JEDI cloud contract to rival Microsoft,0
4163,AMZN,"Thu, 14 Nov 2019 17:45:21 -0500",Amazon plans to protest award of $10 billion cloud-computing contract to Microsoft,0
4164,MSFT,"Thu, 14 Nov 2019 17:45:21 -0500",Amazon plans to protest award of $10 billion cloud-computing contract to Microsoft,0
4165,AAPL,"Thu, 14 Nov 2019 17:36:00 -0500",Apple hires pro-Trump lobbyist as it tries to avoid tariffs on iPhone parts and other products,1
4166,MSFT,"Thu, 14 Nov 2019 17:35:43 -0500",Microsoft will bring Project xCloud game streaming service to Windows 10 PCs,1
4167,AMZN,"Thu, 14 Nov 2019 17:30:38 -0500",Amazon to protest Microsoft's Pentagon cloud award: WSJ,-1
4168,GOOG,"Thu, 14 Nov 2019 17:17:09 -0500","Appaloosa doubles stake in Alphabet to 444,900 shares",1
4169,AMZN,"Thu, 14 Nov 2019 17:17:06 -0500",Amazon HQ2 causes Virignia housing market to soar,1
4170,FB,"Thu, 14 Nov 2019 17:14:00 -0500","Google Checking Account, Facebook Cross-Platform Payments",0
4171,AMZN,"Thu, 14 Nov 2019 17:10:00 -0500",Amazon cites 'unmistakable bias' in Microsoft's military cloud contract win,-1
4172,NVDA,"Thu, 14 Nov 2019 17:02:17 -0500",Nvidia's data center growth back in acceleration mode: Analyst,1
4173,NFLX,"Thu, 14 Nov 2019 17:00:11 -0500",Mo’Nique sues Netflix over alleged gender and racial discrimination,-1
4174,NVDA,"Thu, 14 Nov 2019 16:58:46 -0500",Nvidia Investors Expected a Lot and the Company Didn’t Deliver,-1
4175,NFLX,"Thu, 14 Nov 2019 16:50:13 -0500","Mark Cuban Talks Artificial Intelligence, Disney Vs. Netflix",0
4176,NVDA,"Thu, 14 Nov 2019 16:48:36 -0500",Nvidia Earnings: NVDA Stock Gets Slight Bump from Q3 Report,1
4177,NVDA,"Thu, 14 Nov 2019 16:42:03 -0500",Nvidia beats EPS estimates but gives weak Q4 revenue guidance,1
4178,NVDA,"Thu, 14 Nov 2019 16:41:00 -0500","Nvidia revenue guidance misses expectations, but stock ticks up anyway",1
4179,AAPL,"Thu, 14 Nov 2019 16:40:07 -0500",What You Need To Know About Apple's New Health Initiatives,1
4180,NVDA,"Thu, 14 Nov 2019 16:33:54 -0500",Nvidia Stock Climbs After Graphics-Chip Maker Tops Quarterly Views,1
4181,NVDA,"Thu, 14 Nov 2019 16:32:00 -0500",Nvidia Posts Big Q3 Earnings Beat,1
4182,GOOG,"Thu, 14 Nov 2019 16:30:53 -0500","State AGs plan to widen probe of Google to include search, Android businesses: report",-1
4183,TSLA,"Thu, 14 Nov 2019 16:01:20 -0500","Consumer Reports puts Tesla Model 3, Model S back on its recommended list after reliability improves",1
4184,AAPL,"Thu, 14 Nov 2019 16:00:32 -0500","Apple News Plus struggles to add more readers, report says",-1
4185,FB,"Thu, 14 Nov 2019 16:00:24 -0500","Facebook quietly built “Popular Photos”, an in-app Instagram",1
4186,GOOG,"Thu, 14 Nov 2019 16:00:07 -0500",50 state attorneys general to expand Google antitrust probe,-1
4187,GOOG,"Thu, 14 Nov 2019 15:54:43 -0500",Google antitrust probe to expand into search and Android: CNBC,-1
4188,GOOG,"Thu, 14 Nov 2019 15:39:00 -0500",States' massive Google antitrust probe will expand into search and Android businesses,-1
4189,TSLA,"Thu, 14 Nov 2019 15:35:43 -0500","Tesla Model 3, Model S once again 'Recommended' cars by Consumer Reports     - Roadshow",1
4190,TSLA,"Thu, 14 Nov 2019 15:33:41 -0500",Consumer Reports Deems Tesla a Reliable Brand–Again,1
4191,TSLA,"Thu, 14 Nov 2019 15:07:07 -0500",Tesla Model 3 and Model S reclaim their coveted Consumer Reports 'recommended' ratings,1
4192,AAPL,"Thu, 14 Nov 2019 14:51:00 -0500",Why Apple TV+ Is Cupertino’s Biggest Gamble Yet,1
4193,TSLA,"Thu, 21 Nov 2019 23:54:42 -0500",Tesla accidentally busted two windows on the Cybertruck while demonstrating how tough they are,-1
4194,TSLA,"Thu, 21 Nov 2019 23:49:51 -0500",Tesla ATV: Elon Musk’s ‘One More Thing’ Is an ATV That Fits In Cybertruck,0
4195,TSLA,"Thu, 21 Nov 2019 23:39:06 -0500",The first Shanghai-made Teslas are now rolling out across China,1
4196,TSLA,"Thu, 21 Nov 2019 23:35:07 -0500","Behold, the Tesla Cybertruck is here",0
4197,TSLA,"Thu, 21 Nov 2019 23:31:38 -0500",Tesla unveils first-ever electric pickup truck,1
4198,MSFT,"Thu, 21 Nov 2019 23:25:25 -0500",Microsoft Gets License To Export To Huawei,1
4199,TSLA,"Thu, 21 Nov 2019 23:20:00 -0500","Tesla unveils its first electric pickup, the Cybertruck",1
4200,GOOG,"Thu, 21 Nov 2019 20:44:55 -0500",Google Puts New Limits on Political Advertising,0
4201,AAPL,"Thu, 21 Nov 2019 20:23:02 -0500",Apple's IPhone 11 Runs Into Buggy Launch,0
4202,TSLA,"Thu, 21 Nov 2019 20:06:13 -0500",Panasonic has no plans for new Tesla battery plant in China: CEO,0
4203,TSLA,"Thu, 21 Nov 2019 19:53:53 -0500",What to Expect From Tesla's New Pickup Truck,0
4204,TSLA,"Thu, 21 Nov 2019 19:05:43 -0500",Tesla to unveil long-hyped 'cyberpunk' electric pickup truck,0
4205,AAPL,"Thu, 21 Nov 2019 18:55:20 -0500",Apple: The Perfect Setup,1
4206,AMZN,"Thu, 21 Nov 2019 18:42:06 -0500",Amazon: Unstoppable,1
4207,MSFT,"Thu, 21 Nov 2019 18:33:43 -0500",Microsoft granted approval to resume sales to Huawei: report,1
4208,TSLA,"Thu, 21 Nov 2019 18:10:30 -0500",Tesla Cybertruck: Can Tesla really handle manufacturing another vehicle?,0
4209,MSFT,"Thu, 21 Nov 2019 18:05:00 -0500",Microsoft scores license to export software to Huawei,1
4210,TSLA,"Thu, 21 Nov 2019 17:57:54 -0500",Dan Ives: this is a big move into a new market,1
4211,MSFT,"Thu, 21 Nov 2019 17:43:03 -0500",Microsoft delays launch of earbuds intended to rival Apple AirPods,-1
4212,MSFT,"Thu, 21 Nov 2019 17:31:06 -0500",Microsoft granted license to export 'mass market' software to Huawei,1
4213,AMZN,"Thu, 21 Nov 2019 17:30:39 -0500","Amazon has a bizarre, new strategy for dealing with threats to cloud business",0
4214,GOOG,"Thu, 21 Nov 2019 17:25:49 -0500",Alphabet’s X details a garbage-sorting bot that’s part of its plan to make robots an everyday thing,0
4215,MSFT,"Thu, 21 Nov 2019 17:24:00 -0500",3 Dividend-Paying Tech Stocks to Buy Right Now on Growth Opportunities,1
4216,TSLA,"Thu, 21 Nov 2019 17:20:44 -0500",Tesla to unveil new all-electric Cybertruck,0
4217,TSLA,"Thu, 21 Nov 2019 17:00:10 -0500",Why A Million-Mile Battery Means Teslas Could Last A Lifetime,0
4218,GOOG,"Thu, 21 Nov 2019 16:52:03 -0500",Google employees will rally in protest of alleged worker retaliation,-1
4219,FB,"Thu, 21 Nov 2019 16:17:59 -0500","Google partially bans political ads, Facebook considering changes: Rpt",1
4220,GOOG,"Thu, 21 Nov 2019 16:17:59 -0500","Google partially bans political ads, Facebook considering changes: Rpt",1
4221,GOOG,"Thu, 21 Nov 2019 16:06:55 -0500",Google to end microtargeting for political ads,0
4222,TSLA,"Thu, 21 Nov 2019 16:04:21 -0500",Tesla to Unveil Plans for an Electric Pickup Truck,0
4223,FB,"Thu, 21 Nov 2019 15:58:49 -0500",Facebook agrees to provide additional documents in California AG data privacy probe,1
4224,FB,"Thu, 21 Nov 2019 15:36:54 -0500","Unusual options activity in Foot Locker, Facebook & more",1
4225,TSLA,"Thu, 21 Nov 2019 14:57:53 -0500",Key question: Will Tesla's Cybertruck will create volume for company: Analyst,0
4226,AMZN,"Thu, 21 Nov 2019 14:52:00 -0500","Thanks To Amazon Go, Checkout-Free Shopping May Become A Real Trend",1
4227,GOOG,"Thu, 21 Nov 2019 14:11:59 -0500",Google will let websites block lucrative personalized ads,1
4228,TSLA,"Thu, 21 Nov 2019 13:50:11 -0500",Tesla to Roll Out Cybertruck Thursday Evening,1
4229,GOOG,"Thu, 21 Nov 2019 13:47:18 -0500",3 of the Best Stock Dips to Buy,1
4230,MSFT,"Thu, 21 Nov 2019 13:47:18 -0500",3 of the Best Stock Dips to Buy,1
4231,GOOG,"Thu, 21 Nov 2019 13:42:48 -0500","David Tepper Bites Into Alibaba, Boosts 3 Positions in 3rd Quarter",1
4232,MSFT,"Thu, 21 Nov 2019 13:37:36 -0500",Microsoft delays release of wireless Surface Earbuds until 2020 to ‘get all the details right’,0
4233,MSFT,"Thu, 21 Nov 2019 13:27:00 -0500",Microsoft delays its AirPods competitor to spring,0
4234,AMZN,"Thu, 21 Nov 2019 13:17:24 -0500",Amazon tells senators it isn't to blame for Capital One breach,-1
4235,AAPL,"Thu, 21 Nov 2019 12:04:00 -0500",Trump and Apple's CEO talk business in Texas,1
4236,FB,"Thu, 21 Nov 2019 12:00:51 -0500",Facebook Dating now integrates with Instagram and Facebook Stories,1
4237,GOOG,"Thu, 21 Nov 2019 12:00:42 -0500",Google will now pay up to $1.5 million for very specific Android exploits,0
4238,AAPL,"Thu, 21 Nov 2019 12:00:00 -0500",Apple Won't Tell Congress How Much Search Referral Revenue It Collects From Google,0
4239,NFLX,"Thu, 21 Nov 2019 11:57:00 -0500",Netflix's Deal With Nickelodeon Looks Desperate,-1
4240,MSFT,"Thu, 21 Nov 2019 11:54:27 -0500",7 Companies Using Artificial Intelligence to Outperform the Market,1
4241,AMZN,"Thu, 21 Nov 2019 11:47:53 -0500",Amazon’s next gadget is a smart scale that orders office supplies when you run out of stuff,1
4242,NVDA,"Thu, 21 Nov 2019 11:46:27 -0500","NVIDIA Is Up 59% in 2019, Will It Go Higher in 2020?",1
4243,FB,"Thu, 21 Nov 2019 11:43:37 -0500",Facebook is considering changes to its policy on political advertising: WSJ,1
4244,GOOG,"Thu, 21 Nov 2019 11:35:44 -0500","Google limits political ads, bans misinformation",0
4245,FB,"Thu, 28 Nov 2019 22:49:00 -0500",Singapore tells Facebook to correct post under new fake news law,0
4246,AMZN,"Thu, 28 Nov 2019 16:10:00 -0500",Amazon-Powered Dividend Growth Of 155% To 163%,1
4247,AMZN,"Thu, 28 Nov 2019 12:19:00 -0500",Thanksgiving day online retail sales expected to top $4 billion,1
4248,FB,"Thu, 28 Nov 2019 12:10:30 -0500",Instagram And Facebook Hit By Thanksgiving Outages,-1
4249,FB,"Thu, 28 Nov 2019 11:38:26 -0500","Facebook, Instagram, and Messenger are down for many around the world",-1
4250,TSLA,"Thu, 28 Nov 2019 11:34:00 -0500","Tesla's Cybertruck: The Good, the Bad, and the Ugly",0
4251,AAPL,"Thu, 28 Nov 2019 11:30:00 -0500",Apple Is Doubling AirPods Pro Production to Satisfy Soaring Demand,1
4252,FB,"Thu, 28 Nov 2019 11:24:00 -0500",Facebook and Instagram are down,-1
4253,FB,"Thu, 28 Nov 2019 11:10:24 -0500",Instagram and Facebook are experiencing outages on Thanksgiving,-1
4254,AMZN,"Thu, 28 Nov 2019 10:45:00 -0500",Can Amazon Crush It This Black Friday Weekend?,0
4255,TSLA,"Thu, 28 Nov 2019 10:00:00 -0500",Cybertruck Could Bring In Over $4.5 Billion In Revenue For Tesla By 2025,1
4256,AMZN,"Thu, 28 Nov 2019 10:00:00 -0500",3 Warren Buffett Stocks to Buy in December,1
4257,AAPL,"Thu, 28 Nov 2019 08:30:00 -0500",Is Apple Hiding Behind Strong Privacy While Undermining Competition?,0
4258,GOOG,"Thu, 28 Nov 2019 08:18:29 -0500","Axel Springer unit, others say Google still playing unfairly, want EU to act",-1
4259,GOOG,"Thu, 28 Nov 2019 08:00:00 -0500",Google's Last-Minute Effort to Salvage Its Stadia Launch Games,0
4260,TSLA,"Thu, 28 Nov 2019 07:34:00 -0500",Ford Goes After Tesla With All-Electric Crossover,0
4261,TSLA,"Thu, 28 Nov 2019 07:06:22 -0500",Tesla’s New Sales Pitch–Federal Tax Credits Are Ending,0
4262,FB,"Thu, 28 Nov 2019 07:00:00 -0500",Facebook Acquires Beat Games in Virtual Reality Content Push,1
4263,AAPL,"Thu, 28 Nov 2019 06:32:20 -0500",Apple Leads Global Smartphone Growth In Third Quarter,1
4264,AAPL,"Thu, 28 Nov 2019 06:25:23 -0500",Apple under fire for labelling Crimea as part of Russia in its apps,-1
4265,AAPL,"Thu, 28 Nov 2019 06:02:00 -0500",iPhone designer Jony Ive removed from Apple's leadership page as he leaves company,-1
4266,AAPL,"Thu, 28 Nov 2019 05:41:00 -0500",Ukraine condemns Apple for calling Crimea part of Russia in its apps,-1
4267,GOOG,"Thu, 28 Nov 2019 05:13:48 -0500",'Just Dunzo it.' How Google's favorite Indian startup is making city life easier,1
4268,AMZN,"Thu, 28 Nov 2019 04:19:16 -0500",EU court adviser says Amazon does not infringe trade mark rights in Coty case,1
4269,AAPL,"Thu, 28 Nov 2019 03:57:40 -0500",Ukraine Blasts Apple For 'Not Giving A Damn' About Its Pain,-1
4270,AAPL,"Thu, 28 Nov 2019 02:39:04 -0500","Apple, Bowing to Pressure, Recognizes Russian Annexation of Crimea on Map",-1
4271,AMZN,"Thu, 28 Nov 2019 00:32:52 -0500",Amazon to double seasonal hiring to record 200k workers as business continues to boom,1
4272,AMZN,"Wed, 27 Nov 2019 22:45:19 -0500",Predicting The Future Of Amazon Go Stores,1
4273,TSLA,"Wed, 27 Nov 2019 20:34:58 -0500","The SEC recently quizzed Tesla about its accounting, filings show",-1
4274,AMZN,"Wed, 27 Nov 2019 20:16:48 -0500",Exclusive: Amazon's cloud unit readies more powerful data center chip - sources,1
4275,AMZN,"Wed, 27 Nov 2019 17:53:39 -0500",What's behind the Amazon lag?,-1
4276,AMZN,"Wed, 27 Nov 2019 17:46:00 -0500",Amazon's Short-Term Challenges Are A Gift Investors Can Unwrap Now,1
4277,TSLA,"Wed, 27 Nov 2019 17:33:00 -0500",Why Gold is Headed to Zero -- And What You Should Buy Instead,0
4278,FB,"Wed, 27 Nov 2019 16:37:30 -0500",Facebook’s Libra Cryptocurrency Is the Future of Fintech,1
4279,AAPL,"Wed, 27 Nov 2019 16:21:00 -0500","Apple AirPods see 'surge of demand' and could face holiday shortage, Wedbush says",1
4280,NFLX,"Wed, 27 Nov 2019 16:04:11 -0500",A lot opportunity for streaming to take market share from TV: Analyst,1
4281,FB,"Wed, 27 Nov 2019 14:15:24 -0500",Facebook Option Traders Betting On A Holiday Rally,1
4282,AAPL,"Wed, 27 Nov 2019 14:15:21 -0500",Report: Silicon Valley spends much less on lobbying than you’d think,0
4283,AMZN,"Wed, 27 Nov 2019 14:15:21 -0500",Report: Silicon Valley spends much less on lobbying than you’d think,0
4284,GOOG,"Wed, 27 Nov 2019 14:15:21 -0500",Report: Silicon Valley spends much less on lobbying than you’d think,0
4285,GOOG,"Wed, 27 Nov 2019 14:14:15 -0500",Alphabet Stock: Is Google’s Cloud Strategy Working?,0
4286,GOOG,"Wed, 27 Nov 2019 13:59:57 -0500",Google accused of union busting after firing ‘Thanksgiving Four’,-1
4287,MSFT,"Wed, 27 Nov 2019 13:49:35 -0500",Microsoft resumes political spending despite ongoing employee concerns,0
4288,NFLX,"Wed, 27 Nov 2019 13:27:44 -0500",Netflix Ready For Its Closeup With 'Irishman' Debut,1
4289,NFLX,"Wed, 27 Nov 2019 13:22:57 -0500","If Consumers Could Only Subscribe to Netflix or Disney+, Here's Who Would Win Out",0
4290,FB,"Wed, 27 Nov 2019 13:10:43 -0500",Bulls Like Facebook,1
4291,AAPL,"Wed, 27 Nov 2019 12:35:18 -0500",Pre-Market Trading Activity Observations,0
4292,TSLA,"Wed, 27 Nov 2019 12:33:43 -0500","Tesla's Cybertruck may already have 250,000 pre-orders",1
4293,AMZN,"Wed, 27 Nov 2019 12:33:00 -0500",Amazon's delivery operations is lax on safety as packages pile up,-1
4294,NFLX,"Wed, 27 Nov 2019 12:30:00 -0500","If You Invested $100 in Netflix’s IPO, This Is How Much Money You’d Have Now",1
4295,FB,"Wed, 27 Nov 2019 12:19:10 -0500","Facebook must face data breach class action on security, but not damages: judge",-1
4296,AAPL,"Wed, 27 Nov 2019 12:17:03 -0500",10 Stocks Owned by the World’s Richest and Most Powerful,1
4297,AMZN,"Wed, 27 Nov 2019 12:17:03 -0500",10 Stocks Owned by the World’s Richest and Most Powerful,1
4298,GOOG,"Wed, 27 Nov 2019 12:17:03 -0500",10 Stocks Owned by the World’s Richest and Most Powerful,1
4299,TSLA,"Wed, 27 Nov 2019 12:17:03 -0500",10 Stocks Owned by the World’s Richest and Most Powerful,1
4300,AMZN,"Sat, 07 Dec 2019 18:35:00 -0500",Microsoft President Brad Smith says work on JEDI continues despite Amazon protest,0
4301,MSFT,"Sat, 07 Dec 2019 18:35:00 -0500",Microsoft President Brad Smith says work on JEDI continues despite Amazon protest,0
4302,AMZN,"Sat, 07 Dec 2019 17:04:00 -0500",Bezos says 'country is in trouble' if big tech turns its back on Pentagon: 'We are the good guys',0
4303,FB,"Sat, 07 Dec 2019 16:00:00 -0500",Facebook Is on a Billion-Dollar VR/AR Buying Spree,1
4304,AMZN,"Sat, 07 Dec 2019 15:12:00 -0500","Amazon leases space in New York, less than year after scuttled HQ2 deal",0
4305,AMZN,"Sat, 07 Dec 2019 15:00:00 -0500",Why It's Impossible to Compete With Amazon,1
4306,FB,"Sat, 07 Dec 2019 14:00:20 -0500",Australian politicians call for Facebook's Mark Zuckerberg to appear before inquiry,-1
4307,AMZN,"Sat, 07 Dec 2019 13:59:23 -0500",Amazon CEO says wants to work more with Pentagon,1
4308,AMZN,"Sat, 07 Dec 2019 13:56:01 -0500",The Wall Street Journal: Amazon leases new Manhattan office space less than a year after HQ2 pullout,1
4309,AMZN,"Sat, 07 Dec 2019 13:35:55 -0500",Cloud Wars: Why Amazon is escalating its battle against Microsoft in the enterprise tech market,1
4310,AAPL,"Sat, 07 Dec 2019 13:15:00 -0500",3 Growing Stocks Anyone Can Understand,1
4311,FB,"Sat, 07 Dec 2019 09:48:00 -0500",3 Stocks to Recession-Proof Your Portfolio,1
